text,x_corr,y_corr,question_file
"B  10 m / s2 
",170.10001,454.29649,0625_s17_qp_21
" 
 
3  A skydiver reaches terminal velocity. Then he opens his parachute. 
 
",49.62219259809996,504.8759698,0625_s17_qp_21
"What happens to the skydiver as the parachute opens? 
",70.92232604109996,517.59619,0625_s17_qp_21
"C  15 m / s2 
",269.39999,454.29649,0625_s17_qp_21
"D  20 m / s2 
",368.58,454.29649,0625_s17_qp_21
"A  There is a decrease in weight. 
B  There is acceleration upwards. 
C  There is an increase in speed. 
D  There is movement upwards. 
",70.86207060099997,606.1565878,0625_s17_qp_21
" 
 
",49.622302352999974,631.4161876000001,0625_s17_qp_21
"© UCLES 2017 
",49.62,805.56348,0625_s17_qp_21
"0625/21/M/J/17 
",270.12390645,805.56348,0625_s17_qp_21
" 
",545.70373572,805.56348,0625_s17_qp_21
"4  A  piece  of steel  is  taken  from  the  Earth  to  the  Moon  for  an  experiment.  The  gravitational  field 
",49.62,74.85648000000003,0625_s17_qp_21
"strength on the Moon is smaller than on the Earth. 
",70.920133443,87.51642000000004,0625_s17_qp_21
"3 
",294.66,48.57647999999995,0625_s17_qp_21
"Which statement about the piece of steel is correct? 
",70.920133443,112.89658020000002,0625_s17_qp_21
"A 
B 
C 
D 
",70.920133443,201.39647820000016,0625_s17_qp_21
"It has less mass on the Moon than on the Earth. 
It has more mass on the Moon than on the Earth. 
It weighs less on the Moon than on the Earth. 
It weighs more on the Moon than on the Earth. 
",92.1641821321,201.39647820000016,0625_s17_qp_21
" 
",49.61999999999999,100.17636000000005,0625_s17_qp_21
" 
",49.62021950980001,264.6358980000002,0625_s17_qp_21
" 
",49.62021950980001,289.95577800000024,0625_s17_qp_21
" 
",49.621699961100035,590.6169,0625_s17_qp_21
" 
 
",49.621660163,652.1760798,0625_s17_qp_21
" 
 
5  A measuring cylinder containing only water is placed on an electronic balance. A small, irregularly 
",49.6201097549,239.37629820000018,0625_s17_qp_21
"shaped stone is now completely immersed in the water. 
",70.85998775780001,251.97595800000022,0625_s17_qp_21
"The diagrams show the equipment before and after the stone is immersed. 
",70.85998775780001,277.29583800000023,0625_s17_qp_21
"measuring
cylinder
",139.2527,324.934688393,0625_s17_qp_21
"water
",158.35381,428.7297193,0625_s17_qp_21
"cm3
100
90
80
70
60
50
40
30
20
10
",216.088,459.5036223638999,0625_s17_qp_21
"cm3
100
90
80
70
60
50
40
30
20
10
",405.422,459.5036223638999,0625_s17_qp_21
"stone
",456.1689,415.1696093,0625_s17_qp_21
"balance
",111.72041000000002,505.61683954,0625_s17_qp_21
"g
",244.601,520.6985839,0625_s17_qp_21
"g
",433.93491,520.6985839,0625_s17_qp_21
"before the stone
",186.6678,565.7692193,0625_s17_qp_21
"is immersed
",196.7757,576.7669193,0625_s17_qp_21
"after the stone
is immersed
",380.591,576.7669193,0625_s17_qp_21
" 
",483.72,580.41648,0625_s17_qp_21
"What is the density of the material of the stone? 
",70.86146820910004,603.3371202,0625_s17_qp_21
"A  1.7 g / cm3 
",70.86146820910004,626.91678,0625_s17_qp_21
"B  3.3 g / cm3 
",170.0997678389,626.91648,0625_s17_qp_21
"C  4.5 g / cm3 
",269.3997778389,626.91648,0625_s17_qp_21
"D  8.7 g / cm3 
",368.580400438,626.91648,0625_s17_qp_21
"© UCLES 2017 
",49.62,805.02349,0625_s17_qp_21
"0625/21/M/J/17 
",270.12390645,805.02349,0625_s17_qp_21
"[Turn over 
",491.28,805.65649,0625_s17_qp_21
"6  A boat is travelling at a steady speed in a straight line across the surface of a lake. 
 
",49.62,87.51642000000004,0625_s17_qp_21
"Which statement about the boat is correct? 
",70.920133443,100.23664020000001,0625_s17_qp_21
"4 
",294.66,48.57647999999995,0625_s17_qp_21
"A  The resultant force on the boat is in the direction of motion. 
B  The resultant force on the boat is in the opposite direction to its motion. 
C  The resultant force on the boat is vertically downwards. 
D  The resultant force on the boat is zero. 
",70.8598780029,188.73653820000015,0625_s17_qp_21
" 
",49.62124964899999,264.63642000000004,0625_s17_qp_21
" 
",49.62124964899999,289.95630000000006,0625_s17_qp_21
" 
 
",49.62190214409998,686.25684,0625_s17_qp_21
" 
 
7  A ball of weight 1.2 N drops through the air at terminal velocity. 
 
",49.62010975490001,239.37642000000005,0625_s17_qp_21
"A sudden gust of wind exerts a horizontal force of 0.5 N on the ball from the left. 
",70.92029874600003,251.97648000000004,0625_s17_qp_21
"Which diagram shows the resultant force on the ball while the wind is blowing? 
",70.861017897,277.29636000000005,0625_s17_qp_21
"A
",184.3744,299.9806000000001,0625_s17_qp_21
"ball
",126.72,324.2742984,0625_s17_qp_21
"0.5 N
",175.7608,324.27438024,0625_s17_qp_21
"B
",378.83749,299.9806000000001,0625_s17_qp_21
"ball
",321.38699,324.2742984,0625_s17_qp_21
"0.5 N
",370.42810000000003,324.27438024,0625_s17_qp_21
"1.2 N
",129.7466,379.63748936,0625_s17_qp_21
"resultant
",231.248,378.67959840000003,0625_s17_qp_21
"force
",240.1162,391.8767184,0625_s17_qp_21
"1.2 N
",324.41369,379.63739840000005,0625_s17_qp_21
"resultant
",410.41499,386.63688840000003,0625_s17_qp_21
"force
",419.28319,399.8340084,0625_s17_qp_21
"C
",184.1709,469.48476439999996,0625_s17_qp_21
"D
",378.83749,469.485581064,0625_s17_qp_21
"1.2 N
",129.7459,531.2736984000001,0625_s17_qp_21
"ball
",126.72,566.0161984,0625_s17_qp_21
"0.5 N
",175.76112,566.01678016,0625_s17_qp_21
"1.2 N
",324.4135,540.6555984,0625_s17_qp_21
"resultant
",425.9149,539.6557984000001,0625_s17_qp_21
"force
",434.7831,552.8529184,0625_s17_qp_21
"resultant
",214.74831,598.9259984,0625_s17_qp_21
"force
",223.61651,612.12421816,0625_s17_qp_21
"1.2 N
",129.7459,621.8580984,0625_s17_qp_21
"ball
",321.38699,594.0910984,0625_s17_qp_21
"0.5 N
",370.4278,597.7572984,0625_s17_qp_21
" 
",468.72,663.39648,0625_s17_qp_21
"© UCLES 2017 
",49.62,805.56348,0625_s17_qp_21
"0625/21/M/J/17 
",270.12390645,805.56348,0625_s17_qp_21
" 
",545.70373572,805.56348,0625_s17_qp_21
"5 
",294.66,48.57647999999995,0625_s17_qp_21
"8  The diagram shows a uniform bridge, 4.0 m long and weighing 10 000 N. 
 
",49.62,87.51642000000004,0625_s17_qp_21
"The bridge is pivoted at one end. A force at the other end gradually increases until the bridge 
begins to lift. 
",70.86113791900003,112.83630000000005,0625_s17_qp_21
"bridge
",245.04181,150.73577639999996,0625_s17_qp_21
"pivot
",167.22,179.59003889999997,0625_s17_qp_21
"4.0 m
",301.96461,204.23904889999994,0625_s17_qp_21
"lifting
force
",402.1157,150.72719775899998,0625_s17_qp_21
" 
",428.22,211.89648,0625_s17_qp_21
"What is the lifting force as the bridge starts to move upwards?  
",70.86133824699998,234.81712019999998,0625_s17_qp_21
" 
",49.621369671000025,125.43595980000009,0625_s17_qp_21
" 
",49.62156999899997,222.0969,0625_s17_qp_21
" 
",49.620883908999986,321.63642000000004,0625_s17_qp_21
" 
",49.620883908999986,346.95630000000006,0625_s17_qp_21
" 
 
",49.622366755899975,408.57636,0625_s17_qp_21
"A  2500 N 
",70.86133824699998,258.3967799999999,0625_s17_qp_21
"B  5000 N 
",170.099799563,258.39648,0625_s17_qp_21
"C  10 000 N 
",269.4002745129,258.39648,0625_s17_qp_21
"D  20 000 N 
",368.58035896490003,258.39648,0625_s17_qp_21
" 
 
9  A bullet of mass 0.10 kg travels horizontally at a speed of 600 m / s. It strikes a stationary wooden 
",49.62150893499995,296.37649,0625_s17_qp_21
"block of mass 1.90 kg resting on a frictionless, horizontal surface. 
",70.92165226899999,308.97648000000004,0625_s17_qp_21
"The bullet stays in the block. 
",70.86065215699999,334.29636000000005,0625_s17_qp_21
"What is the speed of the bullet and the block immediately after the impact? 
",70.86065215699999,359.6765202,0625_s17_qp_21
"A  30 m / s 
",70.86065215699999,383.25648,0625_s17_qp_21
"B  32 m / s 
",170.100198146,383.25648,0625_s17_qp_21
"C  60 m / s 
",269.400198146,383.25648,0625_s17_qp_21
"D  134 m / s 
",368.5799527059,383.25648,0625_s17_qp_21
"© UCLES 2017 
",49.62,805.02349,0625_s17_qp_21
"0625/21/M/J/17 
",270.12390645,805.02349,0625_s17_qp_21
"[Turn over 
",491.28,805.65649,0625_s17_qp_21
"10  A box of mass m slides down a slope of length l and vertical height d against a frictional force F. 
 
",49.61989024509995,87.75670019999995,0625_s17_qp_21
"mass m
",393.9106,100.28591209000001,0625_s17_qp_21
"6 
",294.66,48.57647999999995,0625_s17_qp_21
"l
",268.366619416,152.96096289899992,0625_s17_qp_21
"d
",354.0994,183.84398999999996,0625_s17_qp_21
"stop
",162.71927275199994,211.456457246,0625_s17_qp_21
"F
",412.22391349599997,121.89996475700002,0625_s17_qp_21
" 
",432.72,222.21648000000005,0625_s17_qp_21
"As the box slides down the slope, it loses gravitational potential energy and it does work against 
the friction. 
",70.9216427871,257.73678000000007,0625_s17_qp_21
"Which row gives the loss in gravitational potential energy and the work done against friction? 
",70.86127759210001,282.9963798000001,0625_s17_qp_21
" 
",49.62150934409999,232.41690000000006,0625_s17_qp_21
" 
",49.621509344100005,270.3967200000001,0625_s17_qp_21
" 
",49.621509344100005,295.6563198000001,0625_s17_qp_21
" 
",85.0811224361,319.47633180000014,0625_s17_qp_21
"A 
B 
C 
D 
",81.12,412.89648,0625_s17_qp_21
"loss in gravitational 
",115.80042139710001,313.1758980000002,0625_s17_qp_21
"potential energy 
",123.420813859,325.8358380000002,0625_s17_qp_21
"work done 
",264.00037752400004,313.1758980000002,0625_s17_qp_21
"against friction 
",253.92048750800004,325.8358380000002,0625_s17_qp_21
"mgd 
mgd 
mgl 
mgl 
",151.8593379029,413.11608,0625_s17_qp_21
"Fl 
Fd 
Fl 
Fd 
",282.96134644310007,412.89648,0625_s17_qp_21
" 
 
11  The diagram represents the energy transfers for a device. 
 
",49.62,465.7560198,0625_s17_qp_21
"input
energy
",174.78485704,517.7448912,0625_s17_qp_21
"useful
",385.37789943999996,490.587083952,0625_s17_qp_21
"output energy
",366.42243607999995,503.783243952,0625_s17_qp_21
"wasted
",298.13613816,590.390741712,0625_s17_qp_21
"output energy
",281.93007479999994,603.586901712,0625_s17_qp_21
" 
",434.22,607.23647,0625_s17_qp_21
"The device is 50% efficient. 
",70.86213541300002,630.0365498,0625_s17_qp_21
"Which equation is correct? 
",70.86213541300002,655.41671,0625_s17_qp_21
"input energy = useful output energy ÷ 2 
",92.10640361190002,679.92407,0625_s17_qp_21
"A 
B  useful output energy = wasted output energy ÷ 2 
C  wasted output energy = useful output energy 
D  wasted output energy = useful output energy ÷ 2 
",70.86081835420003,746.5240286000001,0625_s17_qp_21
" 
",49.622367165000014,617.43689,0625_s17_qp_21
" 
",49.622367165000014,642.6964898,0625_s17_qp_21
" 
 
",49.623354959100084,771.7560686,0625_s17_qp_21
"© UCLES 2017 
",49.62,805.56348,0625_s17_qp_21
"0625/21/M/J/17 
",270.12390645,805.56348,0625_s17_qp_21
" 
",545.70373572,805.56348,0625_s17_qp_21
"12  A student carries out some simple exercises. 
 
",49.62,87.51642000000004,0625_s17_qp_21
"In which exercise is the most work done? 
",70.859768248,100.17636000000005,0625_s17_qp_21
"7 
",294.66,48.57647999999995,0625_s17_qp_21
"A
",136.472586526,122.66911000000005,0625_s17_qp_21
"lifting
",161.71449,150.71769999999992,0625_s17_qp_21
"through 1 m
",145.9728571,163.91790000000003,0625_s17_qp_21
"1 kg
",130.55721,193.46769999999992,0625_s17_qp_21
"C
",136.26752727999997,248.66908999999998,0625_s17_qp_21
"lifting
",161.714439746,281.3841899999999,0625_s17_qp_21
"through 2 m
",145.972806846,294.58471,0625_s17_qp_21
"2 kg
",130.55721,327.4686899999999,0625_s17_qp_21
"pushing through
1 m against a
",284.90158122,169.91790000000003,0625_s17_qp_21
"frictional force of 4 N
",274.6796469,183.11790000000008,0625_s17_qp_21
"B
",393.522097174,122.66808999999989,0625_s17_qp_21
"1 kg
",387.811,193.46769999999992,0625_s17_qp_21
"D
",393.52229,248.66869999999994,0625_s17_qp_21
"2 kg
",387.3112,327.4686899999999,0625_s17_qp_21
" 
",49.61999999999999,112.83630000000005,0625_s17_qp_21
" 
",49.622988077999935,425.73659000000004,0625_s17_qp_21
" 
",49.622988077999935,450.9961898,0625_s17_qp_21
" 
 
",49.62279167799994,642.2765598,0625_s17_qp_21
"pulling through
2 m against a
",437.30290626,302.16871000000003,0625_s17_qp_21
"frictional force of 2 N
",423.7174369,315.3677200000001,0625_s17_qp_21
" 
",523.74001,352.23647,0625_s17_qp_21
" 
 
13  Four different liquids are poured into four containers. 
 
",49.622988077999935,400.41671,0625_s17_qp_21
"The diagrams show the depth and the density of liquid in each container. 
",70.86275632599994,413.07665000000003,0625_s17_qp_21
"In which container is the pressure on its base the greatest? 
",70.86275632599994,438.3362498,0625_s17_qp_21
"A
",117.6268,461.2119,0625_s17_qp_21
"B
",229.4173,461.2119,0625_s17_qp_21
"C
",341.4119,461.2119,0625_s17_qp_21
"D
",453.40649,461.2119,0625_s17_qp_21
"10 cm
",141.13451,573.0153617000001,0625_s17_qp_21
"20 cm
",253.1291,564.0142717,0625_s17_qp_21
"30 cm
",365.1237,555.3461817,0625_s17_qp_21
"40 cm
",477.1183,546.5118717,0625_s17_qp_21
"liquid density
= 3.1 g / cm3
",89.75967674500001,615.8864717,0625_s17_qp_21
"liquid density
= 1.2 g / cm3
",201.75476744500003,615.8864717,0625_s17_qp_21
"liquid density
= 1.3 g / cm3
",313.749367445,615.8864717,0625_s17_qp_21
"liquid density
= 0.8 g / cm3
",425.74395744500004,615.8864717,0625_s17_qp_21
" 
",505.74001,619.47648,0625_s17_qp_21
"© UCLES 2017 
",49.62,805.02349,0625_s17_qp_21
"0625/21/M/J/17 
",270.12390645,805.02349,0625_s17_qp_21
"[Turn over 
",491.28,805.65649,0625_s17_qp_21
"14  Brownian motion is observed when using a microscope to look at smoke particles in air. 
 
",49.62,87.51642000000004,0625_s17_qp_21
"What causes the smoke particles to move at random? 
",70.859768248,100.23664020000001,0625_s17_qp_21
"8 
",294.66,48.57647999999995,0625_s17_qp_21
"A  Smoke particles are hit by air molecules. 
B  Smoke particles are moved by convection currents in the air. 
C  Smoke particles have different weights and fall at different speeds. 
D  Smoke particles hit the walls of the container. 
",70.859768248,188.73653820000015,0625_s17_qp_21
" 
 
15  Gas molecules striking a container wall cause a pressure to be exerted on the wall. 
 
",49.619890245099995,239.37629820000018,0625_s17_qp_21
"Which statement explains this? 
",70.8596584931,252.03623820000018,0625_s17_qp_21
"A  When a molecule rebounds there must be a change in its energy. 
B  When a molecule rebounds there must be a change in its momentum. 
C  When a molecule rebounds there must be a change in its speed. 
D  When a molecule rebounds there must be a change in its temperature. 
",70.8596584931,340.5964164000003,0625_s17_qp_21
" 
",85.62,377.40402,0625_s17_qp_21
" 
 
",49.619890245099995,365.9162964000003,0625_s17_qp_21
"© UCLES 2017 
",49.62,805.56348,0625_s17_qp_21
"0625/21/M/J/17 
",270.12390645,805.56348,0625_s17_qp_21
" 
",545.70373572,805.56348,0625_s17_qp_21
"16  Equal masses of two different liquids are put into identical beakers. 
 
",49.62,87.51642000000004,0625_s17_qp_21
"Liquid 1 is heated for 100 s and liquid 2 is heated for 200 s by heaters of the same power. 
",70.920133443,100.17647999999997,0625_s17_qp_21
"9 
",294.66,48.57647999999995,0625_s17_qp_21
" 
",49.62215090699999,112.83641999999998,0625_s17_qp_21
" 
",49.62215090699999,138.09601980000002,0625_s17_qp_21
" 
",49.621907916,369.75690000000003,0625_s17_qp_21
" 
",49.62127680689997,535.0560398,0625_s17_qp_21
" 
 
",49.62245732900004,596.6763599999999,0625_s17_qp_21
"Each liquid has the same rise in temperature. 
",70.92228435,125.43607980000002,0625_s17_qp_21
"liquid 1
",102.72,288.17531899999994,0625_s17_qp_21
"liquid 2
",457.72300000000007,288.17531899999994,0625_s17_qp_21
"different liquids
of same mass
",259.326,271.2234080999999,0625_s17_qp_21
"heating time = 100 s
",150.46561,355.78670900000003,0625_s17_qp_21
"heating time = 200 s
",345.46000000000004,355.78670900000003,0625_s17_qp_21
" 
",492.72,359.55648,0625_s17_qp_21
"Which statement is correct? 
",70.861676164,382.47712020000006,0625_s17_qp_21
"A  Each beaker of liquid has the same thermal capacity. 
B  Each beaker of liquid receives the same energy. 
C  Liquid 1 receives more energy than liquid 2. 
D  The thermal capacity of liquid 1 is less than the thermal capacity of liquid 2. 
",70.861676164,470.9770182000001,0625_s17_qp_21
" 
 
17  Water of mass 100 g at a temperature of 100 °C is converted into steam at 100 °C. The specific 
",49.6217981611,509.88422,0625_s17_qp_21
"latent heat of vaporisation of water is 2300 J / g. 
",70.86238114209999,522.45638,0625_s17_qp_21
"How much thermal energy is absorbed by the water? 
",70.86104505489998,547.77626,0625_s17_qp_21
"A  23 J 
",70.92130049499997,571.3564799999999,0625_s17_qp_21
"B  230 J 
",170.09967601099999,571.3564799999999,0625_s17_qp_21
"C  230 000 J 
",269.3999982271,571.3564799999999,0625_s17_qp_21
"D  23 000 000 J 
",368.57969338690003,571.3564799999999,0625_s17_qp_21
"© UCLES 2017 
",49.62,805.02349,0625_s17_qp_21
"0625/21/M/J/17 
",270.12390645,805.02349,0625_s17_qp_21
"[Turn over 
",491.28,805.65649,0625_s17_qp_21
"10 
",291.60001,48.57647999999995,0625_s17_qp_21
"18  A copper bar and a wooden bar are joined. A piece of paper is wrapped tightly around the join. 
 
",49.62,87.51642000000004,0625_s17_qp_21
"The bar is heated strongly at the centre for a short time, and the paper goes brown on one side 
only. 
",70.920133443,112.83630000000005,0625_s17_qp_21
"wood
",245.1516948,138.272609,0625_s17_qp_21
"paper copper
",279.80811,138.272609,0625_s17_qp_21
"Which side goes brown, and what does this show about wood and copper? 
",70.92176000000002,248.73586180000007,0625_s17_qp_21
"heat
",283.474333152,222.28682381,0625_s17_qp_21
" 
",367.25999,225.87649,0625_s17_qp_21
" 
",85.08123964900001,278.19640960000004,0625_s17_qp_21
"A 
B 
C 
D 
",81.12,364.53648,0625_s17_qp_21
"brown side 
",116.34053271800002,278.1361294000001,0625_s17_qp_21
"wood 
",217.19079817120004,278.1361294000001,0625_s17_qp_21
"copper 
copper 
wood 
wood 
",126.11961875490002,364.53648,0625_s17_qp_21
"conductor 
insulator 
conductor 
insulator 
",206.22467153950004,364.53648,0625_s17_qp_21
"copper 
",300.90294574430004,278.1361294000001,0625_s17_qp_21
